cemented,uncemented,hybrid,reverse_hybrid
10.58563557,10.62600648,10.60283844,10.59242783
10.51151558,10.56489923,10.54265502,10.53493758
10.54108676,10.59257672,10.57820421,10.56482095
10.38954379,10.44232257,10.41982653,10.410314
10.46064685,10.51537453,10.50167856,10.48289354
10.59517017,10.65336592,10.62866383,10.61979064
10.49153513,10.5470351,10.53004902,10.51948702
10.46861915,10.50830799,10.49377767,10.47675553
10.51796658,10.57976195,10.56169908,10.55508452
10.4518427,10.52679763,10.49807725,10.49153273
10.52949583,10.58778936,10.56090312,10.54866574
10.52501085,10.58453133,10.57139247,10.55040206
10.48462103,10.53013223,10.51140479,10.49732385
10.52211195,10.56809521,10.55322324,10.5388972
10.51652414,10.57369631,10.55009045,10.54948771
10.58205454,10.64258254,10.62047412,10.60330147
10.52374603,10.58130377,10.55366026,10.54677598
10.49747949,10.56970582,10.54797896,10.52050357
10.47133726,10.52922184,10.50012217,10.49594577
10.45465747,10.51117167,10.47923996,10.47499606
10.4985661,10.5553821,10.52471971,10.52163091
10.48243983,10.53704384,10.51022693,10.5071829
10.57476654,10.62948144,10.60547187,10.59091091
10.53040601,10.57836086,10.56217018,10.54847197
10.4963712,10.56346882,10.53794572,10.53104383
10.56828452,10.6258843,10.60204831,10.5859731
10.50682783,10.56028329,10.54019274,10.52464407
10.56409574,10.61499674,10.59214376,10.58472397
10.44627042,10.49504967,10.46594265,10.46514228
10.55005452,10.6149704,10.58337628,10.57768284
10.57466936,10.63754088,10.61414677,10.60736334
10.52983705,10.57849894,10.5608947,10.55055149
10.47750988,10.54000221,10.52145306,10.49554981
10.51276727,10.57039433,10.54634236,10.5390612
10.54182241,10.58995614,10.57325493,10.56049265
10.57673438,10.63448873,10.60545376,10.59101768
10.60647139,10.66099833,10.64186004,10.63032824
10.47963536,10.52889517,10.51346075,10.49997726
10.51213494,10.56366897,10.54707321,10.5352835
10.49953033,10.54349603,10.526241,10.50537374
10.62651621,10.67932447,10.65816441,10.6448993
10.38665246,10.45022591,10.42283897,10.4147154
10.46977638,10.54027367,10.52368393,10.50028011
10.57719097,10.634046,10.60533151,10.59963692
10.54724055,10.60052167,10.57631478,10.57024558
10.53657654,10.59948415,10.56721567,10.55562914
10.53016725,10.59634965,10.57235224,10.55513886
10.61606533,10.66984195,10.64474127,10.63496219
10.55840022,10.61585127,10.59497593,10.5908001
10.50034418,10.5651897,10.5427429,10.52469754
10.4929974,10.53996121,10.51165637,10.49937828
10.60749528,10.67022884,10.64049116,10.62859535
10.50878426,10.55502352,10.54480137,10.53305224
10.65671751,10.7106767,10.68745769,10.67246569
10.4586279,10.51218134,10.48701013,10.47549853
10.49158597,10.54328332,10.51679596,10.50876162
10.50688322,10.56580214,10.54149471,10.5273002
10.53677719,10.59543985,10.56880808,10.56810295
10.5988718,10.6639541,10.637591,10.62735276
